base_offset	offset	absdelta	probe_length	millis
19142251520	19135965696	6285824	512	3.657049
48426138112	48421022208	5115904	512	6.984511
51772860416	51766096384	6764032	512	7.393713
154735718400	154729275392	6443008	512	11.750383
98531351552	98523304448	8047104	512	14.828534
51831577600	51824721920	6855680	512	5.453869
59382455296	59375757312	6697984	512	11.847926
115557068288	115549693952	7374336	512	7.620404
21020630016	21012305920	8324096	512	9.869840
48889280000	48884192768	5087232	512	7.500117
81353377792	81347952128	5425664	512	10.667361
95973254144	95968308224	4945920	512	12.869841
52649849856	52642569216	7280640	512	5.454000
25138488832	25130387968	8100864	512	2.619238
8547691520	8540910080	6781440	512	9.421018
71191621632	71184306176	7315456	512	4.208165
59223499264	59218681856	4817408	512	12.414259
84412772352	84405231104	7541248	512	4.370799
66932196864	66925463040	6733824	512	5.950322
108539926016	108533797888	6128128	512	3.580967
60536948736	60531786240	5162496	512	7.912781
115695308800	115687542784	7766016	512	8.578293
21597149184	21591832576	5316608	512	10.778227
12371276288	12365665792	5610496	512	14.676696
4022208000	4013990912	8217088	512	5.457781
28784977920	28780495360	4482560	512	12.256761
8609587712	8602962432	6625280	512	2.785564
78592197632	78586402304	5795328	512	8.039664
180395008	174638592	5756416	512	8.249364
125618403328	125612291072	6112256	512	9.666414
129406297088	129399667200	6629888	512	3.564225
80247558144	80240973824	6584320	512	8.334698
42212968960	42207028736	5940224	512	3.395946
52677279232	52672979456	4299776	512	5.678757
16290585600	16285485056	5100544	512	4.310425
47765352960	47757211136	8141824	512	11.418799
92178869760	92174001664	4868096	512	6.957480
32867081216	32859877376	7203840	512	7.372932
151033581056	151027186176	6394880	512	9.237837
298871808	292566016	6305792	512	3.295094
45969418752	45962912768	6505984	512	10.510198
64290222592	64283622912	6599680	512	7.414959
115612374016	115606021120	6352896	512	9.517539
54597762560	54592721408	5041152	512	11.994931
73176284672	73169592320	6692352	512	11.291048
120945262592	120938417152	6845440	512	2.165549
124897874944	124893131264	4743680	512	10.436329
36668712960	36664200704	4512256	512	7.000096
30470883328	30465293312	5590016	512	7.208181
38357239296	38349527552	7711744	512	11.831263
101751360512	101745303040	6057472	512	12.360909
154052847616	154048227840	4619776	512	6.393687
3586894848	3579598848	7296000	512	5.831458
145509114368	145504076800	5037568	512	7.185777
70047226368	70041225728	6000640	512	6.908058
70981943296	70976414720	5528576	512	10.313334
154982876672	154975490560	7386112	512	11.647684
